Date,Open,High,Low,Close,Volume,Label,News
2011-11-15,246.21,246.25,247.97,244.98,90500,0,0.433121019
2011-11-16,241.98,247.71,249.6,241.44,112900,0,0.487414188
2011-11-17,244.6,242.87,244.84,239.09,100800,0,0.398190045
2011-11-18,239.43,239.55,241.13,238.5,93900,0,0.573033708
2011-11-21,236.64,238.54,238.54,235.32,78200,0,0.644295302
2011-11-22,237.8,233.8,238.46,233.71,82900,0,0.605633803
2011-11-23,231.68,236.81,236.93,231.32,142200,0,0.621553885
2011-11-24,233.35,230.7,234.26,229.93,95000,0,0.531100478
2011-11-25,231.03,231.11,232.78,229.74,118200,1,0.558441558
2011-11-28,236.59,235.09,236.86,233.87,94200,1,0.522248244
2011-11-29,242.5,238.4,242.61,237.77,122900,1,0.663043478
2011-11-30,241.19,241.15,242.64,240.04,111000,1,0.581081081
2011-12-01,251.52,250.12,252.82,249.76,181300,1,0.401617251
2011-12-02,251.19,251.23,252.04,249.95,98200,1,0.55042735
2011-12-05,252.22,252.87,253.02,250.52,77100,0,0.584382872
2011-12-06,249.48,250.94,251.94,247.88,105700,1,0.620879121
2011-12-07,251.57,251.08,252.12,249.69,102400,0,0.619909502
2011-12-08,250.31,250.26,252.4,248.47,117800,0,0.568720379
2011-12-09,244.93,246.28,247.85,244.67,96200,1,0.618357488
2011-12-12,248.55,248.73,248.86,247,119500,0,0.603825137
2011-12-13,243.48,245.44,245.87,243.48,104500,0,0.706766917
2011-12-14,242.35,241.67,243.54,241.59,75900,0,0.677339901
2011-12-15,236.72,239.15,240.02,236.48,100300,1,0.619469027
2011-12-16,239.82,237.85,240.13,237.22,102200,0,0.543035994
2011-12-19,231.74,238.3,238.35,227.54,145200,1,0.517156863
2011-12-20,233.83,233.79,234.49,232.25,81000,1,0.569892473
2011-12-21,241.51,240.01,241.87,239.1,100300,1,0.525606469
2011-12-22,241.4,240.5,241.4,239.67,57900,1,0.609756098
2011-12-23,244.22,243.26,244.95,243.06,82000,0,0.588110403
2011-12-26,242.64,244.96,245.1,242.04,56700,0,0.403100775
2011-12-27,240.79,242.69,243.91,236.43,77800,1,0.486322188
2011-12-28,238.15,239.44,239.44,237.28,64000,0,0.542763158
2011-12-29,238.08,236.87,239.55,235.7,63900,1,0.607661823
2012-01-02,238.7,239.04,239.96,236.81,67400,1,0.654237288
2012-01-03,245.82,241.56,245.82,241.56,91300,1,0.529745042
2012-01-04,244.24,246.89,247.06,244.16,97100,0,0.551546392
2012-01-05,243.56,244.58,245.5,243.25,90100,0,0.551020408
2012-01-06,240.57,243.97,243.97,237.88,84500,0,0.557377049
2012-01-09,238.02,238.88,238.99,235.95,81800,1,0.626062323
2012-01-10,241.69,240.07,242.69,239.89,101200,1,0.555865922
2012-01-11,240.83,242.19,242.29,240.46,90000,0,0.606714628
2012-01-12,243.46,241.8,243.46,239.82,109200,1,0.4175
2012-01-13,245.28,243.6,246.06,243.02,103100,0,0.535493827
2012-01-16,243.1,243.34,243.7,240.88,77700,1,0.657971014
2012-01-17,247.81,245.79,247.82,245.76,114900,1,0.699438202
2012-01-18,247.82,247.57,248.81,246.68,108600,1,0.617210682
2012-01-19,251.27,250.6,251.34,249.15,117000,1,0.686813187
2012-01-20,256.61,252.28,256.94,252.28,137400,1,0.601616628
2012-01-25,257.14,256.22,260.07,256.1,109000,1,0.610497238
2012-01-26,257.52,258.05,258.49,256.49,92200,0,0.472049689
2012-01-27,258.65,258.01,258.88,256.38,103400,0,0.532142857
2012-01-30,255.21,257.39,258.12,254.68,97900,0,0.665662651
2012-01-31,256.9,255.45,257.88,254.09,105500,1,0.543956044
2012-02-01,257.06,255.73,258.81,255.56,125400,1,0.542857143
2012-02-02,260.35,260.18,261.96,259.25,162700,0,0.657817109
2012-02-03,258.53,259.95,260.09,257.06,114400,1,0.631762653
2012-02-06,258.93,261.65,262,257.65,133300,1,0.502941176
2012-02-07,259.8,259.37,260.26,258.41,169700,1,0.491758242
2012-02-08,262.94,260.26,262.94,259.96,157600,0,0.637279597
2012-02-09,264.5,261.99,264.5,259.28,146800,1,0.517906336
2012-02-10,261.17,263.6,263.77,260.19,128400,1,0.559292035
2012-02-13,262.75,262.14,263.56,260.88,92700,1,0.620396601
2012-02-14,262.38,261.69,263.08,261.32,128300,1,0.602484472
2012-02-15,265.88,263.76,266.13,263.69,124800,0,0.582608696
2012-02-16,261.89,262.99,263.93,261.61,108100,1,0.527210884
2012-02-17,265.82,265.9,266.84,265.01,114200,1,0.473977695
2012-02-20,265.95,268.28,269.26,265.92,93700,0,0.504792332
2012-02-21,265.89,265.41,266.89,263.5,104100,1,0.338414634
2012-02-22,266.63,264.88,266.69,264.55,99100,0,0.466145833
2012-02-23,263.58,264.78,264.78,262.72,93800,0,0.484149856
2012-02-24,265.2,263.77,265.2,262.1,87300,0,0.505338078
2012-02-27,261.3,264.21,264.33,260.76,88000,1,0.554644809
2012-02-28,263.45,262.19,263.93,261.8,104800,1,0.481481481
2012-02-29,267.13,265.06,267.68,265.03,110700,1,0.480069324
2012-03-02,267.45,268.64,269.5,267.27,101500,0,0.576028623
2012-03-05,264.75,266.56,266.9,264.12,79200,0,0.541547278
2012-03-06,262.85,265.25,265.94,261.2,89700,0,0.572222222
2012-03-07,260.35,258.65,261.17,258.32,76900,1,0.559105431
2012-03-08,262.85,261.23,263.55,259.65,101600,1,0.666666667
2012-03-09,265.62,265.27,266.33,263.18,87900,1,0.705372617
2012-03-12,263.74,265.67,265.74,263.6,82900,1,0.63803681
2012-03-13,266.9,265.1,267.74,265.1,95500,1,0.628947368
2012-03-14,269.85,270.47,271.68,269.85,106300,0,0.70855615
2012-03-15,269.76,269.81,270.61,269.05,94100,0,0.603498542
2012-03-16,268.27,271.39,271.48,268.22,95600,1,0.643298969
2012-03-19,270.27,269.01,270.61,268.58,88400,1,0.643874644
2012-03-20,269.68,270.2,271.59,268.74,91800,0,0.578635015
2012-03-21,267.79,268.14,269.46,266.9,80300,0,0.558912387
2012-03-22,267.98,267.6,268.45,266.44,83200,0,0.62962963
2012-03-23,267.95,266.36,268.44,266.15,74500,1,0.620493359
2012-03-26,267.41,269.13,270.06,266.43,73500,1,0.569277108
2012-03-27,270.71,270.62,270.87,268.97,79600,1,0.556231003
2012-03-28,269.64,269.86,270.55,269.07,74400,0,0.539473684
2012-03-29,267.13,267.87,268.72,266.15,81400,0,0.49382716
2012-03-30,266.58,266.5,267.22,265.19,84300,1,0.608527132
2012-04-02,268.99,267.72,269.36,266.8,67100,1,0.676012461
2012-04-03,272.46,270.66,272.83,270.31,89600,0,0.593939394
2012-04-04,268.33,272.13,272.48,267.98,94900,0,0.841509434
2012-04-05,269.96,266.69,270.33,265.48,84300,1,0.792387543
2012-04-06,269.97,269.54,270.41,268.96,81200,0,0.637413395
2012-04-09,265.88,266.95,267.24,265.44,76000,0,0.61461794
2012-04-10,265.38,266.48,267.81,264.83,71700,0,0.692913386
2012-04-12,263.95,263.88,263.95,261.47,73600,1,0.672897196
2012-04-13,266.86,265.95,267.27,265.11,75400,0,0.672064777
2012-04-16,264.49,263.58,265.4,263.28,57300,0,0.666666667
2012-04-17,263.32,264.72,265.43,263.02,58800,1,0.607028754
2012-04-18,266.22,267.39,267.51,265.72,66900,0,0.48447205
2012-04-19,265.58,265.6,266.86,264.74,62000,0,0.49025974
2012-04-20,261.84,263.79,263.83,261.25,66000,0,0.522772277
2012-04-23,261.66,261.31,262.8,260.34,52100,0,0.49375
2012-04-24,260.76,259.47,261.82,259.22,66400,1,0.4625
2012-04-25,260.82,263.24,263.24,260.72,68500,0,0.518207283
2012-04-26,261.51,262.89,263.25,260.28,73100,1,0.542288557
2012-04-27,263.43,262.7,264.48,262.3,75900,1,0.606837607
2012-04-30,264.35,265.4,265.67,263.7,83100,1,0.607142857
2012-05-02,266.61,266.1,267.01,265.35,89900,0,0.601246106
2012-05-03,266.05,266.05,266.7,265.35,69300,0,0.68
2012-05-04,264.4,264.72,265.41,263.72,69500,0,0.665362035
2012-05-07,259.73,259.71,260.29,259.1,68500,1,0.53559322
2012-05-08,261.12,261.28,261.62,260.35,56900,0,0.688811189
2012-05-09,258.79,259.88,260.46,258.22,71900,0,0.854037267
2012-05-10,257.89,258,259.01,256.94,67600,0,0.716923077
2012-05-11,254,256.97,256.97,253.91,66700,0,0.596311475
2012-05-14,254.11,254.07,255.02,252.3,64400,0,0.519637462
2012-05-15,252.32,251.97,253.08,250.24,87800,0,0.682666667
2012-05-16,243.93,250.63,250.88,243.79,92600,0,0.609289617
2012-05-17,244.48,244.15,246.21,242.52,113900,0,0.562674095
2012-05-18,235.85,240.12,240.14,235.46,114500,1,0.583187391
2012-05-21,238.62,238.61,239.41,237.02,73300,1,0.573487032
2012-05-22,242.66,242.38,243.04,240.58,87000,0,0.445273632
2012-05-23,239.76,240.7,240.71,237.93,71200,1,0.414330218
2012-05-24,240.51,239.44,240.72,238.43,56700,1,0.503289474
2012-05-25,241.6,241.06,242.92,240.36,58900,1,0.593437946
2012-05-29,245.26,241.14,245.67,240.49,67500,1,0.545454545
2012-05-30,244.68,244.68,244.92,242.27,71900,0,0.552
2012-05-31,244.05,241.17,244.05,240.16,70500,1,0.587570621
2012-06-01,242.98,242.45,244.03,240.97,53500,0,0.49822695
2012-06-04,236.3,235.91,237.51,235.37,85700,1,0.498694517
2012-06-05,238.79,238.54,239.47,237.36,60100,1,0.595925297
2012-06-07,245.51,244.1,246.16,244.1,78800,0,0.647058824
2012-06-08,243.69,246.34,246.39,243.3,55100,1,0.613827993
2012-06-11,248.3,247.3,248.55,247.12,71400,0,0.711048159
2012-06-12,246.43,244.62,246.99,244.55,55900,1,0.675191816
2012-06-13,247.08,248.14,248.14,245.64,55100,1,0.540983607
2012-06-14,248.62,246.7,248.62,246.43,78500,0,0.569148936
2012-06-15,246.57,248.52,248.54,245.09,86400,1,0.636968085
2012-06-18,251.37,251.43,252.69,250.57,77000,0,0.56302521
2012-06-19,251.31,250.5,251.7,250,53400,1,0.521410579
2012-06-20,252.92,253.59,253.59,251.71,65300,0,0.504901961
2012-06-21,250.46,251.59,252.31,249.22,60700,0,0.570291777
2012-06-22,244.15,246.57,246.92,243.74,67300,0,0.648506151
2012-06-25,240.75,243.37,243.37,239.19,61300,0,0.597597598
2012-06-26,239.68,239.81,241,239.18,55100,0,0.707831325
2012-06-27,239.85,239.31,240.39,236.6,62400,1,0.586826347
2012-06-28,239.98,241.07,241.24,238.09,50700,0,0.506289308
2012-06-29,244.9,238.46,244.9,237.42,74200,1,0.445945946
2012-07-02,244.46,246.35,246.63,244.42,64200,1,0.420560748
2012-07-03,246.8,245.47,247.24,245.37,79900,1,0.526470588
2012-07-04,247.76,247.88,248.83,247.32,69900,0,0.616393443
2012-07-05,247.67,247.01,248.01,246.49,65100,0,0.564327485
2012-07-06,245.07,247.93,248.36,243.91,57000,0,0.540650407
2012-07-09,241.73,242.36,242.92,241.26,52000,0,0.506596306
2012-07-10,240.88,242.81,243.14,240.01,56600,0,0.478688525
2012-07-11,240.34,240.37,240.69,238.66,54500,0,0.518292683
2012-07-12,234.66,240.49,241.06,234.66,76100,0,0.443804035
2012-07-13,238.77,235.49,239.98,233.58,77800,1,0.523900574
2012-07-16,239.39,239.81,240.11,237.92,53300,0,0.581314879
2012-07-17,240.19,238.07,242.21,237.15,68300,0,0.594029851
2012-07-18,236.42,240.11,241.1,235.61,81500,1,0.515358362
2012-07-19,240.44,240.09,241.53,239.41,78700,1,0.558922559
2012-07-20,240.35,240.59,241.49,239.8,69400,0,0.606284658
2012-07-23,235.75,236.89,236.91,234.36,63900,1,0.604712042
2012-07-24,236.65,235.19,237.04,234.77,69300,0,0.586402266
2012-07-25,233.49,231.9,235.78,231.68,69100,1,0.674772036
2012-07-26,235.33,234.75,236.02,233.04,67500,1,0.570945946
2012-07-27,242.23,239.64,242.23,238.72,72000,1,0.476635514
2012-07-30,244.58,244.8,245.35,244.08,63800,1,0.458823529
2012-07-31,250.08,244.83,252.53,244.39,101300,1,0.396296296
2012-08-01,249.6,248.42,250.83,247.95,84400,0,0.452554745
2012-08-02,247.9,250.15,250.43,247.23,81300,0,0.472924188
2012-08-03,244.81,244.57,247.13,244.17,72600,1,0.609302326
2012-08-06,250.36,249.92,251.74,249.67,79200,0,0.62055336
2012-08-07,250.39,250.04,251.14,249.66,75100,1,0.623966942
2012-08-08,252.84,251.8,255.13,251.74,119700,1,0.577205882
2012-08-09,258.08,253.34,259.11,253.34,124500,1,0.581300813
2012-08-10,258.91,257.59,259.12,257.17,74300,0,0.614285714
2012-08-13,256.65,258.71,258.76,256.63,53300,1,0.540983607
2012-08-14,260.11,258.14,260.3,257.62,79600,1,0.594646272
2012-08-16,260.08,260.03,260.56,258.59,78900,0,0.614545455
2012-08-17,258.2,260.92,261.08,257.6,76600,0,0.590909091
2012-08-20,258.03,257.65,258.57,256.64,60900,1,0.571428571
2012-08-21,257.5,259.19,260.2,257.43,66800,0,0.537878788
2012-08-22,256.21,256.9,258.07,253.79,70200,1,0.461538462
2012-08-23,257.28,256.06,257.32,254.6,67300,0,0.448148148
2012-08-24,253.73,254.12,254.92,252.95,73600,0,0.458891013
2012-08-27,252.77,251.65,253.95,251.34,83900,1,0.447058824
2012-08-28,252.57,253.46,254.12,251.83,66700,1,0.383275261
2012-08-29,254.22,253.09,254.64,252.31,72300,0,0.412541254
2012-08-30,250.96,253.29,253.39,249.65,70400,0,0.518151815
2012-08-31,250.56,249.58,251.78,249.52,77400,0,0.490039841
2012-09-03,251.23,250.97,252.65,247.36,72000,1,0.497975709
2012-09-04,250.56,251.03,251.81,250.22,67600,0,0.53125
2012-09-05,245.75,248.73,248.77,245.75,74300,0,0.534810127
2012-09-06,246.79,246.79,247.77,245.68,61600,1,0.645833333
2012-09-07,254.02,252.16,254.02,251.79,99400,1,0.632135307
2012-09-10,253.38,254.8,255.29,253.38,60200,0,0.599264706
2012-09-11,252.73,252.72,253.32,251.48,54500,1,0.538983051
2012-09-12,256.95,254.35,257.4,253.78,70200,1,0.695081967
2012-09-13,256.87,256.68,257.54,255.08,78900,1,0.737003058
2012-09-14,265.02,263.14,265.3,262.68,155800,1,0.627862595
2012-09-17,263.97,264.79,265.63,263.48,105900,0,0.512195122
2012-09-18,264.25,263.39,264.56,263.05,71000,0,0.404011461
2012-09-19,264.44,263.44,265.34,262.55,86300,0,0.478964401
2012-09-20,261.87,262.87,263.93,261.54,86200,1,0.533112583
2012-09-21,263.41,263.26,264.05,262.16,75200,0,0.592255125
2012-09-24,263.56,262.47,263.87,259.94,70700,1,0.690909091
2012-09-25,262.03,262.18,263.77,261.63,76400,0,0.605863192
2012-09-26,260.42,259.38,261.25,258.8,96400,1,0.763636364
2012-09-27,261.62,258.99,262.06,258.91,86700,1,0.594594595
2012-09-28,262.49,263.22,263.3,261.48,105000,1,0.672552167
2012-10-02,262.48,262.82,263.53,262.3,72500,0,0.697463768
2012-10-04,261.92,262.68,262.91,260.44,96200,1,0.645390071
2012-10-05,262.07,263.65,264.16,261.46,80700,0,0.592592593
2012-10-08,260.11,261.83,261.89,259.7,70800,0,0.5382263
2012-10-09,259.66,260.1,261.65,259.65,66400,0,0.622905028
2012-10-10,255.15,257.25,257.49,255.15,91600,0,0.477333333
2012-10-11,252.84,253.14,255.22,250.97,67700,1,0.462686567
2012-10-12,252.44,253.5,253.75,251.69,66900,0,0.519685039
2012-10-15,251.44,251.6,253.14,250.77,87400,1,0.596091205
2012-10-16,253.98,253.88,254.36,252.49,66300,1,0.654285714
2012-10-17,256.06,255.98,257.41,255.19,77900,1,0.588921283
2012-10-18,257.27,256.73,257.82,256.11,74100,0,0.534246575
2012-10-19,254.79,256.45,257.12,254.3,57000,0,0.462053571
2012-10-22,254.22,250.19,254.42,250.04,70400,1,0.451713396
2012-10-23,251.86,254.41,254.43,251.86,64100,0,0.554545455
2012-10-24,249.8,249.14,251.12,248.32,86800,1,0.650137741
2012-10-25,251.72,248.68,251.72,248.37,72800,0,0.627329193
2012-10-26,247.18,250.53,251.19,247.15,71400,0,0.526703499
2012-10-29,247.66,248.65,249.13,246.69,69100,1,0.598639456
2012-10-30,248.52,248.06,250.68,247.83,54900,1,0.530405405
2012-10-31,250.18,250.42,251.11,249.83,57900,0,0.670926518
2012-11-01,247.83,248.7,248.97,246.39,80300,1,0.666666667
2012-11-02,251.04,250.98,251.49,250.24,75600,0,0.638383838
2012-11-05,249.5,249.17,250.55,249.01,64300,1,0.593059937
2012-11-06,252.3,249.97,252.33,249.57,66700,1,0.567505721
2012-11-07,253.7,253.01,253.73,250.71,72000,0,0.530997305
2012-11-08,250.13,250.33,251.04,249.24,74600,0,0.552287582
2012-11-09,248.69,247.1,249.21,245.28,79100,1,0.569573284
2012-11-12,248.18,247.87,248.58,246.91,65500,0,0.698360656
2012-11-13,246.9,248.55,248.65,245.67,75600,1,0.72875817
2012-11-14,247.8,247.17,247.81,245.81,79300,0,0.717808219
2012-11-15,244.64,244.65,245.27,243.34,79000,0,0.760806916
2012-11-16,243.45,243.88,244.92,242.9,75100,1,0.733466934
2012-11-19,245.82,244.71,246.78,244.62,54000,1,0.618122977
2012-11-20,247.72,248.42,248.55,247.11,56500,0,0.590909091
2012-11-21,247.02,248.52,249,246.11,61700,1,0.535384615
2012-11-22,249.51,248.5,250.09,248.25,51800,1,0.508474576
2012-11-23,251.44,249.83,251.44,248.99,50300,1,0.582969432
2012-11-26,250.73,252.26,252.31,250.45,52900,1,0.620209059
2012-11-27,253.41,251.94,254.27,251.55,75300,0,0.651376147
2012-11-28,251.72,251.99,252.26,250.88,56700,1,0.563685637
2012-11-29,254.73,253.03,254.79,252.92,82900,1,0.541538462
2012-11-30,254.25,254.45,255.95,253.79,80300,1,0.669980119
2012-12-03,255.57,254.91,256.07,254.42,55400,0,0.588235294
2012-12-04,254.83,254.5,255.3,253.72,51100,1,0.46557377
2012-12-05,256.63,254.58,257.02,254.19,62400,1,0.53271028
2012-12-06,257.27,256.97,257.85,256.39,71800,1,0.545126354
2012-12-07,258.78,257.75,259.42,257.63,68600,1,0.496376812
2012-12-10,259.03,260.06,260.75,258.79,56300,1,0.566775244
2012-12-11,260.12,259.7,260.27,258.96,91600,1,0.47696477
2012-12-12,261.67,261.19,261.67,260.54,97800,1,0.582474227
2012-12-13,265.79,261.84,265.79,261.76,110700,1,0.50974026
2012-12-14,264.56,263.76,265.51,263.08,93700,0,0.496282528
2012-12-17,262.76,264.17,265.07,262.51,95300,0,0.50955414
2012-12-18,264.23,263.76,264.23,262.27,98400,1,0.612476371
2012-12-20,264.78,265.36,265.98,263.72,130500,0,0.55704698
2012-12-21,261.89,265.45,265.46,261.22,101200,1,0.677480916
2012-12-24,262.11,262.39,262.72,261.32,69200,1,0.597122302
2012-12-26,261.97,263.61,264.91,261.94,70500,0,0.572953737
2012-12-27,262.68,261.64,262.83,260.45,61700,1,0.528428094
2012-12-28,263.92,262.27,264.83,262.25,64400,1,0.576086957
2013-01-02,269.16,266.24,269.51,266.1,91300,1,0.514285714
2013-01-03,267.52,270.54,270.74,267.45,149900,0,0.564356436
2013-01-04,266.14,267.23,267.46,264.74,103700,0,0.604606526
2013-01-07,265.97,266.12,266.43,263.87,76600,1,0.563758389
2013-01-08,263.95,264.81,265.87,263.95,81300,0,0.623333333
2013-01-09,262.9,264.48,265.42,262.53,83500,0,0.558139535
2013-01-10,264.95,263.09,265.25,262.13,96000,0,0.544959128
2013-01-11,263.32,266.47,266.58,261.49,103800,1,0.652267819
2013-01-14,264.8,262.84,264.8,262.18,123500,0,0.580858086
2013-01-15,261.43,264.82,266.21,261.43,129600,0,0.498567335
2013-01-16,260.49,262.07,263.34,259.42,109600,0,0.681528662
2013-01-17,260.1,261.44,261.88,258.65,91500,1,0.538028169
2013-01-18,261.71,262.02,262.08,260.08,98800,0,0.524096386
2013-01-21,261.3,261.59,262.25,259.36,80400,1,0.547794118
2013-01-22,262.91,261.25,263.35,260.79,97400,1,0.520467836
2013-01-23,261.1,264.04,264.83,261.1,107000,0,0.565625
2013-01-24,258.74,259.69,260.99,258.15,83400,0,0.565359477
2013-01-25,256.06,258.94,259.06,254.62,79500,0,0.4595186
2013-01-28,254.66,255.01,255.43,253.49,81300,1,0.602076125
2013-01-29,257.22,255.69,257.66,255.42,79500,1,0.646464646
2013-01-30,258.47,258.08,258.85,256.42,89900,1,0.592814371
2013-01-31,258.07,257.71,258.44,256.94,89000,0,0.650145773
2013-02-01,257.64,258.57,259.01,255.48,80900,1,0.765478424
2013-02-04,256.89,259.28,259.35,256.77,76300,0,0.556701031
2013-02-05,254.82,254.49,255.77,253.5,76700,1,0.497142857
2013-02-06,254.31,255.44,255.64,254.21,71900,0,0.50625
2013-02-07,254,254.68,255.97,253.8,69400,0,0.537162162
2013-02-08,257.09,253.8,257.9,253.61,74400,1,0.544891641
2013-02-12,256.65,258.33,258.44,256.35,54100,1,0.572207084
2013-02-13,260.92,257.65,260.97,257.22,72400,1,0.646017699
2013-02-14,261.44,261.14,262.52,260.41,66900,1,0.444444444
2013-02-15,261.61,261.58,261.85,260.79,88300,0,0.500897666
2013-02-18,261.63,261.3,262.29,260.49,56400,1,0.552816901
2013-02-19,262.16,261.64,262.89,261.28,58700,1,0.484057971
2013-02-20,268.07,263.79,268.07,263.51,96200,1,0.502994012
2013-02-21,266.85,266.64,267.73,266.1,80700,0,0.43597561
2013-02-22,267.15,265.63,268.89,265.56,86900,1,0.464705882
2013-02-25,266.01,267.7,267.96,265.89,62700,0,0.548484848
2013-02-26,264.68,263.76,265.71,263.57,86800,1,0.601226994
2013-02-27,265.04,265.91,266.94,264.57,64900,1,0.657971014
2013-02-28,268.01,267.13,268.95,266.69,79500,0,0.572815534
2013-03-04,266.14,268.51,268.61,265.78,72000,1,0.5625
2013-03-05,266.54,267.57,268.88,266.54,64800,1,0.595441595
2013-03-06,267.25,269.01,269.12,266.62,86600,0,0.676630435
2013-03-07,264.78,266.83,266.83,263.88,67300,0,0.621917808
2013-03-08,264.57,264.25,264.92,263.1,62000,0,0.531876138
2013-03-11,264.15,263.75,264.81,261.5,65500,1,0.527777778
2013-03-12,262.43,264.66,264.75,262.01,58200,0,0.626436782
2013-03-13,263.33,262.69,263.38,261.67,64100,0,0.594827586
2013-03-14,263.37,263.41,263.41,260.08,76600,1,0.631578947
2013-03-15,260.84,264.44,264.44,260.83,85500,0,0.604606526
2013-03-18,258.3,259.03,260.15,258.17,61600,1,0.585014409
2013-03-19,259.79,259.69,261.42,258.85,98100,0,0.596205962
2013-03-20,257.04,258.3,259.81,257.04,86700,0,0.592261905
2013-03-21,255.82,258.34,258.9,255.82,65400,0,0.521994135
2013-03-22,255.33,255.61,256.54,255.1,71300,1,0.605504587
2013-03-25,259.58,258.18,260.18,258.06,66100,1,0.664451827
2013-03-26,260.54,259.42,261.63,259.22,69000,0,0.597484277
2013-03-27,261.86,261.7,262.5,259.02,63400,1,0.584415584
2013-03-28,261.86,261.44,262.28,260.84,60900,1,0.465256798
2013-03-29,263.39,263.88,264.74,263.31,63200,0,0.611973392
2013-04-01,262.27,264.16,264.19,262.03,53000,0,0.534591195
2013-04-02,260.79,262.37,263.16,259.06,109100,0,0.622589532
2013-04-03,260.36,261.32,261.65,258.88,107500,0,0.657216495
2013-04-04,257.05,257.57,257.94,254.63,92100,0,0.612244898
2013-04-05,252.77,255.4,256.16,251.35,84300,1,0.548760331
2013-04-08,252.39,252.85,253.92,251.84,75700,0,0.597402597
2013-04-09,252.53,252.44,254.52,250.14,81600,1,0.494652406
2013-04-10,254.34,254.4,255.14,252.94,88000,1,0.51744186
2013-04-11,256.18,255.4,256.18,253.04,88400,0,0.640117994
2013-04-12,252,256.81,257.12,251.34,90800,0,0.611584327
2013-04-15,251.51,250.7,252.6,249.6,85900,0,0.630979499
2013-04-16,251.78,248.69,252.61,248.37,102400,1,0.614318707
2013-04-17,251.51,253.46,253.61,249.63,104100,0,0.541966427
2013-04-18,247.85,250.55,250.93,247.82,77100,0,0.608899297
2013-04-19,248.77,247.64,249.41,246.11,67300,1,0.599201065
2013-04-22,251.46,248.35,251.46,247.89,59800,1,0.619952494
2013-04-23,250.01,251.12,251.16,248.64,58400,1,0.632275132
2013-04-24,252,251.74,252.65,250.03,89100,1,0.606356968
2013-04-25,254.49,252.2,254.49,251.97,92700,1,0.564171123
2013-04-26,253.04,254.11,254.42,252.79,78700,0,0.587479936
2013-04-29,252.25,253.63,253.67,251.55,63900,1,0.808333333
2013-04-30,255.72,253.17,256.36,253.13,91700,1,0.795093795
2013-05-02,254.92,255.49,256.32,254.52,81000,0,0.581986143
2013-05-03,256.02,256.4,256.47,254.5,79800,1,0.607913669
2013-05-06,255.2,257.63,258.56,254.96,74400,0,0.608801956
2013-05-07,253.84,255.22,255.41,253.61,63800,0,0.569007264
2013-05-08,254.02,254.86,255.27,253.47,71700,1,0.607064018
2013-05-09,257.53,255,257.99,254.77,94700,0,0.558139535
2013-05-10,252.72,256.94,256.96,252.72,77900,0,0.487140696
2013-05-13,253.29,251.46,253.29,251.19,50900,1,0.563968668
2013-05-14,256.29,254.09,256.67,253.98,84200,1,0.637113402
2013-05-15,256.6,256.56,256.74,255.49,65400,1,0.56979405
2013-05-16,258.99,257.94,259.81,257.94,93700,1,0.604651163
2013-05-20,258.6,259.51,259.9,258.6,83800,0,0.583333333
2013-05-21,258.18,260.31,260.48,257.59,76200,1,0.460591133
2013-05-22,260.19,259.7,260.89,259.19,80600,0,0.564220183
2013-05-23,256.66,258.96,259.78,256.66,80100,0,0.529411765
2013-05-24,257.32,258.13,258.28,255.73,63800,1,0.5021398
2013-05-27,258.19,257.41,258.82,256.99,51900,1,0.479289941
2013-05-28,258.59,258.63,259.53,257.97,65600,1,0.436893204
2013-05-29,260.92,259.64,262.16,259.58,99100,1,0.529137529
2013-05-30,261.21,260.7,262.1,260.41,100300,1,0.518817204
2013-05-31,261.47,262.46,263.34,261.41,98200,0,0.460725076
2013-06-03,260.29,260.48,262.03,260.13,79700,0,0.54965358
2013-06-04,260.54,261.45,261.69,259.15,77500,0,0.511827957
2013-06-05,256.51,260.57,260.7,256.51,92600,0,0.494565217
2013-06-07,251.2,255.51,255.7,251.14,80400,0,0.534090909
2013-06-10,252.2,251.49,252.48,251.02,62700,0,0.437853107
2013-06-11,250.19,252.29,252.39,248.72,79000,0,0.477572559
2013-06-12,248.5,249.16,250.32,248.04,60100,0,0.566929134
2013-06-13,244.49,247.76,248.72,244.38,94900,0,0.485260771
2013-06-14,245.36,246.21,246.42,244.22,81800,0,0.474025974
2013-06-17,244.77,245.43,246.59,244.18,69700,0,0.485714286
2013-06-18,247.13,245.44,247.13,243.45,80800,1,0.456570156
2013-06-19,245.44,246.94,246.96,244.77,83400,0,0.480812641
2013-06-20,240.26,242.08,243.28,239.45,88900,0,0.655172414
2013-06-21,236.57,234.23,236.9,234.15,102400,0,0.507503411
2013-06-24,233.47,236.33,236.33,233.47,63100,0,0.509186352
2013-06-25,231.75,232.25,235.04,230.38,88800,0,0.528117359
2013-06-26,231.52,234.26,234.26,230.18,78100,1,0.495260664
2013-06-27,238.65,235.19,239.37,235.11,72300,1,0.527906977
2013-06-28,242.27,240.01,242.68,240,78900,1,0.554517134
2013-07-01,241.05,240.58,242.69,240.28,55100,0,0.56812933
2013-07-02,240.8,241.76,242.61,240.24,88000,0,0.658932715
2013-07-03,236.63,240.69,241.68,236.28,78700,1,0.613272311
2013-07-04,238.56,237.36,238.78,236.64,77000,0,0.55443038
2013-07-05,237.28,239.72,241.12,236.56,76700,0,0.496062992
2013-07-08,235.12,236.86,238.42,234.11,78200,1,0.551569507
2013-07-09,236.94,236.69,237.23,235.02,62500,1,0.475345168
2013-07-10,236.23,237.74,237.94,235.41,59400,1,0.558035714
